id	queueId	annotCellTreatment	annotCellLine	annotCellType	annotAnatomy	harvestSite	sourceSpecies	annotSpecies	annotDisease	annotDevStage	annotSex	note
846483	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846484	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846485	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846486	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846487	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846488	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846489	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846490	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846491	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846492	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846493	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846494	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846495	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846496	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846497	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846498	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846499	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846500	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846501	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846502	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846503	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846504	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846505	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846506	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846507	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846508	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846509	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846510	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846511	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846512	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846513	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846514	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846515	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846516	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846517	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846518	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846519	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846522	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846523	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846524	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846525	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846526	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846527	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846528	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846529	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846530	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846531	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846532	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846533	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846534	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846535	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846536	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846537	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846538	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846539	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846540	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846541	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846542	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846543	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846544	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846545	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846546	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846547	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846548	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846550	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846551	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846552	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846553	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846555	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846556	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846557	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846558	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846559	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846560	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846554	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846561	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846562	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846563	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846564	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846565	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846566	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846567	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846568	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846569	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846570	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846571	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846572	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846573	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846574	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846575	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846576	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846577	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846578	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846579	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846580	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846581	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846582	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846583	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846584	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846585	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846586	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846587	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846588	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846589	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846590	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846591	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846592	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846593	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846594	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846595	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846596	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846597	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846598	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846599	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846600	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846601	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846602	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846603	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846604	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846605	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846606	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846607	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846608	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846609	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
761763	1	0				0	Homo Sapiens	Homo sapiens	chromosomal disease			
846610	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846611	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846612	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846613	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846614	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846615	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846616	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846617	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846618	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846619	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846620	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846621	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846622	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846623	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846624	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846625	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846626	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846627	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846628	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846629	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846630	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846631	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846632	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846633	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846634	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846635	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846636	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846637	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846638	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846639	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846640	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846641	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846642	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846643	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846644	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846645	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846646	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846647	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846648	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846649	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846650	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846651	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846652	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846653	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846654	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846655	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846656	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846657	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846658	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846659	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846660	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846661	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846662	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846663	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846664	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846665	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846666	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846667	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846668	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846669	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846670	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846671	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
761762	1	0				0	Homo Sapiens	Homo sapiens	physical disorder			
846672	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846673	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846674	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846675	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846676	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846677	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846678	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
761756	1	0				0	Homo Sapiens	Homo sapiens	physical disorder			
846687	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846688	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846689	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846690	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846691	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846692	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846694	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
761761	1	0				0	Homo Sapiens	Homo sapiens	physical disorder			
846695	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846696	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846697	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846698	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846699	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846700	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846701	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846702	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
761764	1	0				0	Homo Sapiens	Homo sapiens	physical disorder			
761767	1	0				0	Homo Sapiens	Homo sapiens	physical disorder			
846703	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846704	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846705	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846707	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846708	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846709	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846706	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
761759	1	0				0	Homo Sapiens	Homo sapiens	physical disorder			
846718	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846719	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846720	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846721	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846722	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846723	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846724	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846725	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846735	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846736	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846737	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846738	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846739	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846740	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846741	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846742	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846743	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846744	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846745	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846746	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846747	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846748	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846749	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846750	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846751	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846752	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846762	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846763	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846764	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846765	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
847123	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
847122	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
847121	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
847120	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
847119	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846766	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846767	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846768	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846769	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
1891797	1	0				0	Homo Sapiens	Homo sapiens				
1891800	1	0				0	Homo Sapiens	Homo sapiens				
1891798	1	0				0	Homo Sapiens	Homo sapiens				
1891799	1	0				0	Homo Sapiens	Homo sapiens				
1891724	1	0				0	Homo Sapiens	Homo sapiens				
846782	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846783	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846784	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846785	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
1891725	1	0				0	Homo Sapiens	Homo sapiens				
1891726	1	0				0	Homo Sapiens	Homo sapiens				
1891728	1	0				0	Homo Sapiens	Homo sapiens				
1891729	1	0				0	Homo Sapiens	Homo sapiens				
1891727	1	0				0	Homo Sapiens	Homo sapiens				
846791	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
846792	463	0	primary		organism	0	Drosophila melanogaster	Drosophila melanogaster				
1891743	1	0				0	Homo Sapiens	Homo sapiens				
1891745	1	0				0	Homo Sapiens	Homo sapiens				
1891744	1	0				0	Homo Sapiens	Homo sapiens				
1891681	1	0				0	Homo Sapiens	Homo sapiens				
1891682	1	0				0	Homo Sapiens	Homo sapiens				
1891684	1	0				0	Homo Sapiens	Homo sapiens				
1891683	1	0				0	Homo Sapiens	Homo sapiens				
1891828	1	0				0	Homo Sapiens	Homo sapiens				
1891830	1	0				0	Homo Sapiens	Homo sapiens				
1891831	1	0				0	Homo Sapiens	Homo sapiens				
1891832	1	0				0	Homo Sapiens	Homo sapiens				
1891833	1	0				0	Homo Sapiens	Homo sapiens				
1891829	1	0				0	Homo Sapiens	Homo sapiens				
1891806	1	0				0	Homo Sapiens	Homo sapiens				
1891807	1	0				0	Homo Sapiens	Homo sapiens				
1891808	1	0				0	Homo Sapiens	Homo sapiens				
1891664	1	0				0	Homo Sapiens	Homo sapiens				
1891660	1	0				0	Homo Sapiens	Homo sapiens				
1891663	1	0				0	Homo Sapiens	Homo sapiens				
1891662	1	0				0	Homo Sapiens	Homo sapiens				
1891661	1	0				0	Homo Sapiens	Homo sapiens				
1891659	1	0				0	Homo Sapiens	Homo sapiens				
1891657	1	0				0	Homo Sapiens	Homo sapiens				
1891658	1	0				0	Homo Sapiens	Homo sapiens				
1891701	1	0				0	Homo Sapiens	Homo sapiens				
3391416	1	0				0	Homo Sapiens	Homo sapiens				
3391415	1	0				0	Homo Sapiens	Homo sapiens				
3391414	1	0				0	Homo Sapiens	Homo sapiens				
3391413	1	0				0	Homo Sapiens	Homo sapiens				
3391412	1	0				0	Homo Sapiens	Homo sapiens				
3391411	1	0				0	Homo Sapiens	Homo sapiens				
3391410	1	0				0	Homo Sapiens	Homo sapiens				
3391409	1	0				0	Homo Sapiens	Homo sapiens				
3391408	1	0				0	Homo Sapiens	Homo sapiens				
3391407	1	0				0	Homo Sapiens	Homo sapiens				
3391406	1	0				0	Homo Sapiens	Homo sapiens				
1891697	1	0				0	Homo Sapiens	Homo sapiens				
1891699	1	0				0	Homo Sapiens	Homo sapiens				
1891700	1	0				0	Homo Sapiens	Homo sapiens				
1891698	1	0				0	Homo Sapiens	Homo sapiens				
1891861	1	0				0	Homo Sapiens	Homo sapiens				
1891862	1	0				0	Homo Sapiens	Homo sapiens				
1891918	1	0				0	Homo Sapiens	Homo sapiens				
1891920	1	0				0	Homo Sapiens	Homo sapiens				
1891921	1	0				0	Homo Sapiens	Homo sapiens				
1891922	1	0				0	Homo Sapiens	Homo sapiens				
1891919	1	0				0	Homo Sapiens	Homo sapiens				
1891914	1	0				0	Homo Sapiens	Homo sapiens				
1891913	1	0				0	Homo Sapiens	Homo sapiens				
1891811	1	0				0	Homo Sapiens	Homo sapiens				
1891812	1	0				0	Homo Sapiens	Homo sapiens				
1891842	1	0				0	Homo Sapiens	Homo sapiens				
1891841	1	0				0	Homo Sapiens	Homo sapiens				
1891939	1	0				0	Homo Sapiens	Homo sapiens				
1891940	1	0				0	Homo Sapiens	Homo sapiens				
1891839	1	0				0	Homo Sapiens	Homo sapiens				
1891840	1	0				0	Homo Sapiens	Homo sapiens				
1891931	1	0				0	Homo Sapiens	Homo sapiens				
1891932	1	0				0	Homo Sapiens	Homo sapiens				
1891933	1	0				0	Homo Sapiens	Homo sapiens				
1891817	1	0				0	Homo Sapiens	Homo sapiens				
1891819	1	0				0	Homo Sapiens	Homo sapiens				
1891820	1	0				0	Homo Sapiens	Homo sapiens				
1891851	1	0				0	Homo Sapiens	Homo sapiens				
1891852	1	0				0	Homo Sapiens	Homo sapiens				
1891853	1	0				0	Homo Sapiens	Homo sapiens				
1891854	1	0				0	Homo Sapiens	Homo sapiens				
1891818	1	0				0	Homo Sapiens	Homo sapiens				
1891816	1	0				0	Homo Sapiens	Homo sapiens				
3077550	1	0			serum	0	Homo Sapiens	Homo sapiens	prostatic hypertrophy		M	
3077542	1	0			serum	0	Homo Sapiens	Homo sapiens	prostatic hypertrophy		M	
3077543	1	0			serum	0	Homo Sapiens	Homo sapiens	prostatic hypertrophy		M	
3077544	1	0			serum	0	Homo Sapiens	Homo sapiens	prostatic hypertrophy		M	
3077545	1	0			serum	0	Homo Sapiens	Homo sapiens	prostatic hypertrophy		M	
3077541	1	0			serum	0	Homo Sapiens	Homo sapiens	prostatic hypertrophy		M	
1891953	1	0				0	Homo Sapiens	Homo sapiens				
1891954	1	0				0	Homo Sapiens	Homo sapiens				
1891937	1	0				0	Homo Sapiens	Homo sapiens				
3077335	1	0			serum	0	Homo Sapiens	Homo sapiens	prostate cancer		M	
3077337	1	0			serum	0	Homo Sapiens	Homo sapiens	prostate cancer		M	
3077338	1	0			serum	0	Homo Sapiens	Homo sapiens	prostate cancer		M	
3077339	1	0			serum	0	Homo Sapiens	Homo sapiens	prostate cancer		M	
3077340	1	0			serum	0	Homo Sapiens	Homo sapiens	prostate cancer		M	
3077336	1	0			serum	0	Homo Sapiens	Homo sapiens	prostate cancer		M	
3077327	1	0			serum	0	Homo Sapiens	Homo sapiens	prostate cancer		M	
3077538	1	0			serum	0	Homo Sapiens	Homo sapiens	prostatitis		M	
3077539	1	0			serum	0	Homo Sapiens	Homo sapiens	prostatitis		M	
3077427	1	0			serum	0	Homo Sapiens	Homo sapiens	prostate cancer		M	
3077428	1	0			serum	0	Homo Sapiens	Homo sapiens	prostate cancer		M	
3077426	1	0			serum	0	Homo Sapiens	Homo sapiens	prostate cancer		M	
3077352	1	0			serum	0	Homo Sapiens	Homo sapiens	prostate cancer		M	
3077354	1	0			serum	0	Homo Sapiens	Homo sapiens	prostate cancer		M	
3077355	1	0			serum	0	Homo Sapiens	Homo sapiens	prostate cancer		M	
3077351	1	0			serum	0	Homo Sapiens	Homo sapiens	prostate cancer		M	
3077353	1	0			serum	0	Homo Sapiens	Homo sapiens	prostate cancer		M	
3077329	1	0			serum	0	Homo Sapiens	Homo sapiens	prostate cancer		M	
3077429	1	0			serum	0	Homo Sapiens	Homo sapiens	prostate cancer		M	
3077430	1	0			serum	0	Homo Sapiens	Homo sapiens	prostate cancer		M	
3077431	1	0			serum	0	Homo Sapiens	Homo sapiens	prostate cancer		M	
3077432	1	0			serum	0	Homo Sapiens	Homo sapiens	prostate cancer		M	
3077357	1	0			serum	0	Homo Sapiens	Homo sapiens	prostate cancer		M	
3077358	1	0			serum	0	Homo Sapiens	Homo sapiens	prostate cancer		M	
3077360	1	0			serum	0	Homo Sapiens	Homo sapiens	prostate cancer		M	
3077356	1	0			serum	0	Homo Sapiens	Homo sapiens	prostate cancer		M	
3077359	1	0			serum	0	Homo Sapiens	Homo sapiens	prostate cancer		M	
3077448	1	0			serum	0	Homo Sapiens	Homo sapiens	prostate cancer		M	
3077449	1	0			serum	0	Homo Sapiens	Homo sapiens	prostate cancer		M	
3077451	1	0			serum	0	Homo Sapiens	Homo sapiens	prostate cancer		M	
3077452	1	0			serum	0	Homo Sapiens	Homo sapiens	prostate cancer		M	
